# meta_json: {"atom_symbols": ["N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta"], "lattice_vectors_override_angstrom": null, "lattice_vectors_raw": [[4.4099132673, -7.6381938357, 0.0], [4.4099132673, 7.6381938357, 0.0], [0.0, 0.0, 8.67052524]], "source_format": "phonopy_force_constants", "thickness_angstrom": null, "thickness_direction": null, "transport_direction": 2, "transverse_area_m2": 6.622715244198181e-19}
# omega_qe	freq_thz	freq_cm^-1	transmission	transmission_per_m2
2.0988620357e-04	0.69049244	23.03234858	8.331838024507e-02	1.258069797249e+17
2.2154654822e-04	0.72885313	24.31192350	8.331827997777e-02	1.258068283258e+17
2.3320689286e-04	0.76721382	25.59149842	8.331817199260e-02	1.258066652731e+17
2.4486723750e-04	0.80557451	26.87107334	8.331805584170e-02	1.258064898905e+17
2.5652758215e-04	0.84393520	28.15064826	8.331793102737e-02	1.258063014265e+17
2.6818792679e-04	0.88229589	29.43022318	8.331779699610e-02	1.258060990454e+17
2.7984827143e-04	0.92065659	30.70979811	8.331765313169e-02	1.258058818166e+17
2.9150861607e-04	0.95901728	31.98937303	8.331749874712e-02	1.258056487029e+17
3.0316896072e-04	0.99737797	33.26894795	8.331733307519e-02	1.258053985458e+17
3.1482930536e-04	1.03573866	34.54852287	8.331715525744e-02	1.258051300491e+17
3.2648965000e-04	1.07409935	35.82809779	8.331696433123e-02	1.258048417592e+17
3.3814999465e-04	1.11246004	37.10767271	8.331675921450e-02	1.258045320422e+17
3.4981033929e-04	1.15082073	38.38724763	8.331653868788e-02	1.258041990570e+17
3.6147068393e-04	1.18918142	39.66682255	8.331630137419e-02	1.258038407241e+17
3.7313102857e-04	1.22754211	40.94639747	8.331604571737e-02	1.258034546938e+17
3.8479137322e-04	1.26590281	42.22597239	8.331576997753e-02	1.258030383392e+17
3.9645171786e-04	1.30426350	43.50554732	8.331547242381e-02	1.258025890465e+17
4.0811206250e-04	1.34262419	44.78512224	8.331515897802e-02	1.258021157576e+17
4.1977240715e-04	1.38098488	46.06469716	1.388120038642e-01	2.095998374471e+17
4.3143275179e-04	1.41934557	47.34427208	1.388370603880e-01	2.096376716629e+17
4.4309309643e-04	1.45770626	48.62384700	1.943486646999e-01	2.934576794165e+17
4.5475344108e-04	1.49606695	49.90342192	1.943677149861e-01	2.934864444858e+17
4.6641378572e-04	1.53442764	51.18299684	1.943753077227e-01	2.934979091739e+17
4.7807413036e-04	1.57278833	52.46257176	1.943794239566e-01	2.935041245007e+17
4.8973447500e-04	1.61114903	53.74214668	1.943818707959e-01	2.935078191173e+17
5.0139481965e-04	1.64950972	55.02172160	1.943833287282e-01	2.935100205290e+17
5.1305516429e-04	1.68787041	56.30129653	1.943841696767e-01	2.935112903231e+17
5.2471550893e-04	1.72623110	57.58087145	2.498875424398e-01	3.773188688109e+17
5.3637585358e-04	1.76459179	58.86044637	2.499048395465e-01	3.773449866585e+17
5.4803619822e-04	1.80295248	60.14002129	3.054064460489e-01	4.611498981727e+17
5.5969654286e-04	1.84131317	61.41959621	3.054300361351e-01	4.611855181342e+17
5.7135688750e-04	1.87967386	62.69917113	3.609030788665e-01	5.449472996483e+17
5.8301723215e-04	1.91803455	63.97874605	3.609548507258e-01	5.450254728105e+17
5.9467757679e-04	1.95639524	65.25832097	4.441765092039e-01	6.706864070488e+17
6.0633792143e-04	1.99475594	66.53789589	4.719814995159e-01	7.126706828130e+17
6.1799826608e-04	2.03311663	67.81747082	4.720072406591e-01	7.127095507731e+17
6.2965861072e-04	2.07147732	69.09704574	4.720164153839e-01	7.127234041920e+17
6.4131895536e-04	2.10983801	70.37662066	5.552340112589e-01	8.383782040838e+17
